S	collection_date	region	country	Sample	Colombia	Finland	France	Iraq	Nepal	Peru	South-Africa	Sweden	Turkey	Belgium	Brazil	Israel	Nigeria	Thailand	Japan	Malaysia	Pakistan	Taiwan	Greece	India	Philippines	South-Korea	Tunisia	Viet-Nam	Australia	Italy	Iran	Spain	China	USA
SRR11494693	2020-03	Australia	Australia	SRR11494693	0	0	0	0	0	0	0	0	0	0	0.12486363193216828	0	0	0	0.12565021412529015	0	0	0.12563038698989804	0.12382062539482512	0	0	0.1229271840550218	0	0.045883143909186075	0	0.04156171680404761	0	0.1717519757492222	0.09235720024736288	0.1426159685995664
SRR11494703	2020-03	Australia	Australia	SRR11494703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12747314461353884	0	0	0.126859729627073	0.12542525856555253	0	0	0.12474844842600756	0	0.04564516203214617	0	0.04224737862905292	0.026473097717246253	0.16564473808237548	0.09332640853838586	0.15430321067290717
SRR11491752	2020-03	USA-Utah	USA	SRR11491752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12548406766868328	0	0.08842083153456244	0.12541287596550804	0.12384032065051323	0	0	0.12289837532134282	0	0	0	0.0413370947810594	0.02964807749244293	0.17090463102232017	0.09279931705040749	0.14373709930564837
SRR11494564	2020-02	Australia	Australia	SRR11494564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12645583274290412	0	0	0.12598969602483034	0.12474121714046084	0	0	0.12390863952873737	0	0.04648589004572705	0	0.04154829341768353	0.027741875243614773	0.1690998436243622	0.09344460955301646	0.14892917286061344
SRR11313457	2020-01	China-Hubei	China	SRR11313457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11124677043969598	0	0	0	0	0
SRR11313278	2020-01	China-Hubei	China	SRR11313278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17334413145155164	0	0
SRR11397410	2020-03	Canada	Canada	SRR11397410	0	0	0.09871240259817046	0	0	0	0	0	0	0	0	0	0	0	0.09932220090419457	0	0	0	0.10100584234734301	0	0	0.09867775491722246	0	0	0.1103226782063105	0.0892718101706976	0	0.13954893771584154	0.09885324868824422	0.10514979778248919
SRR11494756	2020-03	Australia	Australia	SRR11494756	0	0	0	0	0	0	0	0	0	0	0	0.12195359814117812	0	0	0.126045475696344	0	0	0.12555154055444107	0.12403966026474678	0	0	0.12328024645738439	0	0.04608494466984824	0	0.04087841769115198	0	0.1740251847055779	0.09263378223924423	0.1457132552558426
SRR11409417	2020-01	USA-MD	USA	SRR11409417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1255191071352319	0	0.08840262908055421	0.125452942129214	0.12387364278672408	0	0	0.12293749220153885	0	0.045931089237653745	0	0.04132467417494692	0	0.1707411505850201	0.09280102348521932	0.1436885892752995
SRR11313275	2020-01	China-Hubei	China	SRR11313275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22760810910870802	0.15926072874739713	0.218456194409419
SRR11494600	2020-03	Australia	Australia	SRR11494600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12759021221109776	0	0	0.12537098518924722	0.12518890053311552	0	0	0.12425355460668702	0	0.04548215404888594	0	0.03927433735260273	0.025314010498084318	0.16579554392009158	0.09630233723891114	0.16156683643481123
SRR11544831	2020-03	USA-WI	USA	SRR11544831	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06688436906362748	0	0	0	0	0.12379951875932602	0	0	0.12286467032127989	0.07396520195313457	0.04582538825483469	0.04499809321246288	0	0.030702338673219268	0.17052627368207837	0.09282883720547394	0.14237056391422295
SRR11494569	2020-03	Australia	Australia	SRR11494569	0	0	0	0	0	0	0	0	0	0	0.12382431087024003	0	0	0	0.12638048531746557	0	0	0.12567732671239998	0.12438035647027068	0	0	0.12357126192433711	0	0.04625528463234616	0	0.04114492754227015	0	0.1714704503274856	0.09322522665945075	0.14820318163626675
SRR11542243	2020-03	Malaysia	Malaysia	SRR11542243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1255953491485924	0	0	0.12557866619515662	0.12375328944200997	0	0	0.12287870492664202	0	0.045858619408136	0	0.04161242780082385	0.030449111550842647	0.17022404521724316	0.09266571423260962	0.1428026214144645
SRR11507356	2020-03	USA-WI	USA	SRR11507356	0	0	0	0	0	0	0	0	0	0	0	0	0.035401039009189145	0.06205915645386642	0	0.040975441668319665	0.08826316588848579	0	0	0	0	0	0.07259460928760095	0	0.047208344756984925	0	0.029338642459368586	0.1724047393445059	0.0923604685911413	0.1443346289531061
SRR11491747	2020-03	USA-Utah	USA	SRR11491747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12768307142626747	0	0	0.12635577134146248	0.12537707371124068	0	0	0.12437269488361381	0	0.045500572056556006	0	0.04290696917824441	0.02561265554654664	0.1702761135515269	0.09409472629095061	0.1577661318744679
SRR11494571	2020-03	Australia	Australia	SRR11494571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12602418065362248	0	0	0.1255306729945944	0.12398234830527413	0	0	0.12338131337370571	0	0.0461434998962434	0	0.040931034697674645	0.02970556889007769	0.17405089349360517	0.09274573393284173	0.14605041467261906
SRR11313442	2020-01	China-Hubei	China	SRR11313442	0	0	0	0	0	0	0	0	0	0	0	0	0.08436353588049006	0	0	0	0	0	0	0	0	0	0	0	0.049052694130234706	0	0.029612403689085118	0.17127522444691917	0.09194830833407705	0.14478021235091382
SRR11410536	2020-03	USA-Utah	USA	SRR11410536	0	0	0	0	0	0	0	0	0	0	0	0.12187961834812984	0	0	0.1260449995881178	0	0	0.1257706770110452	0.1241348549300154	0	0	0.12321213646271284	0	0.04608746997306117	0	0.04047448043255428	0	0.17141700435219667	0.09197310065947517	0.14492625891602892
SRR11494618	2020-03	Australia	Australia	SRR11494618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12549881893435516	0	0	0.1254305211084588	0.12385783828277978	0	0	0.12291630522348204	0	0.04592951416562514	0	0.04133326478199548	0.029620434299367816	0.1708408187362983	0.09280130833784352	0.14372103169607772
SRR11544829	2020-03	USA-WI	USA	SRR11544829	0	0	0	0	0	0	0	0	0	0	0	0.1208208826426575	0	0	0.12739701962036093	0	0.08161359588163869	0.12527180314931644	0.12419279371181391	0	0	0.12350720700544363	0	0	0	0	0.025252130074644955	0.17359291677058936	0.09470927109996048	0.15386669433046876
SRR11494743	2020-03	Australia	Australia	SRR11494743	0	0	0	0	0	0	0	0	0	0	0	0.12184183704717062	0	0	0.12643044255119892	0	0	0.12592734438198872	0.12467433860260675	0	0	0.12383582623740316	0	0.045527174245383294	0	0.04157006031705353	0	0.16894678246196143	0.09344674559333067	0.14933283254911525
SRR11479045	2020-03	USA-Utah	USA	SRR11479045	0	0	0	0	0	0	0	0	0	0	0	0.12313057792447464	0	0	0.1290097855819415	0	0	0.12693302651930652	0.12651573970170304	0	0	0.12592653551728974	0	0.045766475430776755	0	0.03934366904271577	0	0.16030950167208102	0.10052574450352171	0.16228047814035823
SRR11494615	2020-03	Australia	Australia	SRR11494615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12558777529881862	0	0	0.12557124568465927	0.12374492469151188	0	0	0.12286955854907228	0	0.04585683502841955	0	0.041614090721668544	0.03046289623539508	0.17025256344023482	0.09266543219351579	0.1428103687039125
SRR11397408	2020-03	Canada	Canada	SRR11397408	0	0	0.09871319351462848	0	0	0	0	0	0	0	0	0	0	0	0.09927902557741962	0	0	0	0.10092855634476391	0	0	0.09874125502534437	0	0	0.10846582466801347	0.0898216605607776	0	0.13794854721561264	0.09880289353071675	0.10499283254456504
SRR11544824	2020-03	USA-WI	USA	SRR11544824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08654142525211041	0.12590056120091062	0.1256605741851648	0	0	0.12481528644850216	0.04185573320835366	0.04524339629958691	0	0	0.026332205357786388	0.1708694011876257	0.10318267530868563	0.1537306511215534
SRR11507343	2020-03	USA-WI	USA	SRR11507343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0890822809621634	0.12596906826184537	0.12447939890952457	0	0	0.12365344728371354	0	0.046327156344957245	0.031394255005524556	0	0.029682978514617934	0.17082758411915644	0.09332461639873639	0.1487359211819524
SRR11494640	2020-03	Australia	Australia	SRR11494640	0	0	0	0	0	0	0	0	0	0	0	0.12145197137669385	0	0	0.127736187395746	0	0	0.1263000039950666	0.12530003095909245	0	0	0.12435989076510559	0	0.045494490322921646	0	0.04303754548442459	0	0.17074219674513338	0.09418956949634805	0.15866754195265131
SRR11483104	2020-03	USA-Yale	USA	SRR11483104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12570900646945174	0	0.08849272217869487	0.12574295820011186	0.12398533497413002	0	0	0.12318054509228445	0	0.04595202780731512	0	0	0.029595609761815012	0.17044355684870313	0.09230219111486893	0.14376728636527206
SRR11494529	2020-03	Australia	Australia	SRR11494529	0	0	0	0	0	0	0	0	0	0	0.12371606564678067	0	0	0	0.12643688724782848	0	0	0.12587921060671026	0.12466173639178096	0	0	0.12377783240154372	0	0.04556850903540128	0	0.04162899539309377	0	0.16915813922736495	0.09356461187038363	0.15021382602825964
SRR11494472	2020-03	Australia	Australia	SRR11494472	0	0	0	0	0	0	0	0	0	0	0	0.12182507942254814	0	0	0.1254700327520053	0	0	0.12536822490514304	0.12377191322462379	0	0	0.12283958924046089	0	0.04591588840615047	0	0.041366154101479306	0	0.17127373520390513	0.0927999600761562	0.14393876493095262
SRR11494524	2020-03	Australia	Australia	SRR11494524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12736574884964477	0	0	0.12673079591672712	0.12526638670803777	0	0	0.12460320505078969	0	0.04562438873822418	0	0.04233068196616695	0.026694874827417163	0.16635280826087503	0.09334575986392972	0.15473435012832426
SRR11313417	2020-01	China-Hubei	China	SRR11313417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12635138307176635	0	0	0.12571475791596803	0.12442430592053365	0	0	0.12361230880833628	0	0.04627507809185128	0	0.041116972746741684	0.02961232699826456	0.17112340138279591	0.09321447136900851	0.14803060920156133
SRR11412323	2020-03	Canada	Canada	SRR11412323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1256003894778036	0	0	0.12549656120218985	0.12387719578609718	0	0	0.12294593025698103	0	0.04592168748654282	0	0.041405411596062404	0.02971730420282952	0.17104366564298296	0.092218202094502	0.14417177939142967
SRR11494686	2020-03	Australia	Australia	SRR11494686	0	0	0	0	0	0	0	0	0	0	0	0.12127839494837397	0	0	0.12766844355386742	0	0	0.12641574752369258	0.12541690723766422	0	0	0.12428850436822471	0	0.045636688928016575	0	0.03925772642829501	0	0.16768367996745182	0.09399356104135963	0.16169376193319754
SRR11483109	2020-03	USA-Yale	USA	SRR11483109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12576369504762486	0	0.08851845819711344	0.1256264888952927	0.12405724665761911	0	0	0.12311345621997923	0.07782423919000092	0	0	0	0.02975884871568579	0.17077305912436483	0.0923905218080575	0.14359685313646423
SRR11494716	2020-03	Australia	Australia	SRR11494716	0	0	0	0	0	0	0	0	0	0	0	0.12183910825114709	0	0	0.12590976622483016	0	0	0.1256350242268442	0.12406944528586623	0	0	0.12311456841092837	0	0.04604394898877721	0	0.04044838082887066	0	0.1709086113902729	0.09187517290763955	0.14523501859889507
SRR11494590	2020-03	Australia	Australia	SRR11494590	0	0	0	0	0	0	0	0	0	0	0.12391973749047401	0	0	0	0.12729037898507728	0	0	0.12659159825923186	0.1251012029818763	0	0	0.1244146579983701	0	0.0456111248133064	0	0.042451450782081776	0	0.16747190568090162	0.09339434318215639	0.1554223214972713
SRR11313468	2020-01	China-Hubei	China	SRR11313468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126325025350338	0	0.08801215480229342	0.125761531990538	0.12446493742397217	0	0	0.12366419788475112	0	0.046277022509917304	0	0	0.029643416386524606	0.17104135551330193	0.09314986757786932	0.14720627905406142
SRR11454611	2020-01	China-Hubei	China	SRR11454611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12573268728086529	0	0	0.12574367876155834	0.12399410110369677	0	0	0.12318681898299967	0	0.04592429207618186	0	0.04144017357352499	0.02959439268670617	0.17059565983842118	0.09228955200830284	0.14384429170251425
SRR11507364	2020-03	USA-WI	USA	SRR11507364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12603160214437534	0	0.08861156397818447	0.12575262796229442	0.124117994727015	0	0	0.12319315395326778	0	0.04608919673959347	0	0	0.029261128608719943	0.1715648648879636	0.09197706914629412	0.14406301582310527
SRR11494632	2020-03	Australia	Australia	SRR11494632	0	0	0	0	0	0	0	0	0	0	0	0.12135994765982266	0	0	0.12769162959745786	0	0	0.12618981245859526	0.12517134300998614	0	0	0.12408820736832099	0	0.04551247087798719	0	0.039549729413906325	0	0.16985303917744587	0.09373113810163244	0.159732698037825
SRR11178053	2020-01	China-Hongkong	China	SRR11178053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943348544147992	0.16030726825556055
SRR11313281	2020-01	China-Hubei	China	SRR11313281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05073323960623983	0	0	0.03957378620681373	0.02627844008996224	0.1692479018317827	0.09405154720545297	0.16119916460262879
SRR11491760	2020-03	USA-Utah	USA	SRR11491760	0	0	0	0	0	0	0	0	0	0	0	0.12183502099097754	0	0	0.12548287607663097	0	0	0.1254388863122857	0.12383182227722699	0	0	0.1228948995173887	0	0.04588295919989193	0	0.0412574893462187	0	0.1704194588019537	0.09288625000649478	0.14291377421998827
SRR11313465	2020-01	China-Hubei	China	SRR11313465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07622343266908442	0	0	0	0.02830715320565542	0.17041614987911596	0.09350330457532487	0.15092329496680945
SRR11494556	2020-03	Australia	Australia	SRR11494556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12642212604194164	0	0	0.12576678345438158	0.12453136366860673	0	0	0.12362937680327826	0	0.045479315203419635	0	0.04168960718111025	0.027993235558096626	0.17057433855157692	0.09282475405444049	0.1501531370772019
SRR11507369	2020-03	USA-WI	USA	SRR11507369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06466052743670496	0	0.04164373049856328	0.08816314435982353	0	0	0	0	0	0.0781384252079256	0.04590391345955216	0.047853399951036255	0	0.029783001268724706	0.1710089694588624	0.09245562037607785	0.14396279006239104
SRR11247075	2020-03	USA-WA	USA	SRR11247075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12557662049422183	0	0	0.1255311777092451	0.12376872256066954	0	0	0.122894080152963	0	0.0458238182020373	0	0.04152100006922015	0	0.17000495514646632	0.09258249302300982	0.14222726518453158
SRR11393276	2020-03	USA-WI	USA	SRR11393276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12613867677559484	0	0.08886753926880075	0.12593297644504658	0.12433430780965869	0	0	0.12344266531439008	0	0	0	0.04049709091730871	0.029208391761823497	0.17057388420976832	0.09216249047970783	0.1446877604454709
SRR11494731	2020-03	Australia	Australia	SRR11494731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12660605824459747	0	0	0.12592964453496316	0.12458760903753122	0	0	0.12374824957627142	0	0.04639939031873053	0	0.04122384185393706	0.02964730158218384	0.1701415113302356	0.09328288079128286	0.14928386474865743
SRR11313430	2020-01	China-Hubei	China	SRR11313430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0751720678853917	0	0	0	0.029279267685429527	0.17126310486684967	0.09204321994859745	0.14438674495000234
SRR11494503	2020-03	Australia	Australia	SRR11494503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12600457247180522	0	0	0.12577402239304536	0.1242374262829425	0	0	0.12346231955314445	0	0.04611070351627866	0	0.04063082981385626	0.029729290788354984	0.17271695042397883	0.0923254831829126	0.14409921468365136
SRR11476452	2020-01	USA-WA	USA	SRR11476452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12603438098950107	0	0.08792494850659986	0.1258220249728186	0.12425617620460995	0	0	0.1235255300330047	0	0.04609396491944739	0	0.04059805123902741	0	0.17220590359331955	0.09232194092413702	0.14390486091288915
SRR11494458	2020-03	Australia	Australia	SRR11494458	0	0	0	0	0	0	0	0	0	0	0	0.12263865020493778	0	0	0.12734715461864446	0	0	0.12465139883989615	0.12437133160461324	0	0	0.1235432211021663	0	0.04568234208798279	0	0.03915603391973427	0	0.1740339436625738	0.0958747028469524	0.15690433578994367
SRR11494493	2020-03	Australia	Australia	SRR11494493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1278863493195719	0	0	0.12516414569087903	0.12471183409635202	0	0	0.12418646058094704	0	0.045587945891828366	0	0.03925928367648534	0.025595068847652863	0.1712473161756808	0.09759358326255453	0.1589988393072794
SRR11507331	2020-03	USA-WI	USA	SRR11507331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08789027388814563	0	0.12436778812191172	0	0	0.12357178636542185	0.07860781337862463	0.04641268429756674	0.030245571513600605	0	0.027694469497593376	0.16953233844235116	0.09317844952073286	0.14909858355742298
SRR11494455	2020-03	Australia	Australia	SRR11494455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13127403032502125	0	0	0.1321719115112148	0.13143640105539015	0	0	0.13107092787615385	0	0.046227893217834264	0	0.038886911992458216	0.016290204289840557	0.16982186163232713	0.12258221521192632	0.17109012795816086
SRR11479037	2020-03	USA-Utah	USA	SRR11479037	0	0	0	0	0	0	0	0	0	0	0	0.12263784406528824	0	0	0.12721559569426957	0	0	0.1249145875497742	0.12386205563966252	0	0	0.12311170473440179	0	0.045426209946821595	0	0.03942954437225566	0	0.1736170345103678	0.09542616023090116	0.15355687570866142
SRR11494667	2020-03	Australia	Australia	SRR11494667	0	0	0	0	0	0	0	0	0	0	0	0.1218454160725593	0	0	0.12547368096150152	0	0	0.12542082875387367	0.12385663050820561	0	0	0.1229230583247872	0	0.04589310920763015	0	0.041299287419945284	0	0.1704483878722248	0.09272893795296114	0.14337784772609186
SRR11247078	2020-02	USA-WA	USA	SRR11247078	0	0	0	0	0	0	0	0	0	0	0.12478485724643572	0	0	0	0.12551117843604992	0	0	0.12540725933361868	0.1238176601958586	0	0	0.12288484436123194	0	0	0	0.041218340952725745	0.030720730709014942	0.17062332610172112	0.09286310251817809	0.14253251535330358
SRR11494724	2020-03	Australia	Australia	SRR11494724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1259744780005889	0	0	0.12573333854337088	0.12418599602263079	0	0	0.12340977025600154	0	0.046096649620895026	0	0.04063919828277826	0.02983117870136787	0.1731206741069396	0.09233940867007705	0.14424494011135436
SRR11313425	2020-01	China-Hubei	China	SRR11313425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12740368883673922	0	0	0.1264609897498831	0.1251637738863916	0	0	0.12441283264461203	0	0.04562466981176178	0	0.042572486826904773	0.026785354317847766	0.16972263571695873	0.09410209652798061	0.15701113368922867
SRR11494516	2020-03	Australia	Australia	SRR11494516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12653800124967646	0	0	0.12585036726345017	0.12450237554092577	0	0	0.12366196826370127	0	0.04639187418452237	0	0.04124043084347759	0.02978535980264789	0.1704573846340073	0.09327858020210461	0.14940919841949923
SRR11476447	2020-01	USA-WA	USA	SRR11476447	0	0	0	0	0	0	0	0	0	0	0	0.12192395884449497	0	0	0.1263141455146507	0	0	0.12573122064344103	0.12442532650868401	0.06986574999802825	0	0.12362452347117524	0	0.04628016259684909	0	0	0	0.17136182995080065	0.09322093035463752	0.1474017035005775
SRR11059942	2019-12	China-Beijing	China	SRR11059942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12546520682735102	0	0.08861800980224982	0.12534924524338667	0.12375652309598938	0	0	0.12282096469652476	0	0.04583310373094373	0	0	0.03070449774461013	0.17058761005066694	0.09285485388976643	0.1427476103692181
SRR11494486	2020-03	Australia	Australia	SRR11494486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1255881088213216	0	0	0.12560183017668036	0.12376782745941817	0	0	0.12289453856797818	0	0.04583722860024242	0	0.04162485549458143	0.030450362788872056	0.17027800321975525	0.092681383582794	0.14286996604215366
SRR11507329	2020-03	USA-WI	USA	SRR11507329	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059272381717113756	0	0	0.08813771218787675	0	0	0	0.1243288979418659	0	0.07146364257787237	0.04612324778424341	0.0461889588207715	0	0.029910283426850436	0.17271349308038556	0.09238837066929584	0.1435280537058059
SRR11313428	2020-01	China-Hubei	China	SRR11313428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1265359441404389	0	0.08623581761842804	0.1258154193056961	0.12455100037683554	0	0	0.12364552077796662	0	0.0455001130762031	0	0	0.027890583469345656	0.17031629366711246	0.09287267641254728	0.1511148600901922
SRR11507324	2020-03	USA-WI	USA	SRR11507324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12606387684782114	0	0.08887320775064908	0.12556454189998836	0.12403909666101158	0	0	0.12340291975144778	0.07387964101551708	0	0	0	0.029676880872495134	0.17395038044612163	0.09275291652146685	0.14615680326517633
SRR11494672	2020-03	Australia	Australia	SRR11494672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13270453386400774	0	0	0.1338092609062905	0.13235331107895465	0	0	0.1316966178620463	0	0.046901585978816926	0	0.039827237723326143	0.01634616071862904	0.21141044886800117	0.14986860121332232	0.206409694709399
SRR11544843	2020-04	USA-WI	USA	SRR11544843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12554207429858777	0	0.08842837781977046	0.12549745148732327	0.12373794663597167	0	0	0.12286355361791566	0	0.045811274238077244	0	0	0.030377870745680817	0.17012945939965451	0.09256774721625476	0.14218893339355346
SRR11494729	2020-03	Australia	Australia	SRR11494729	0	0	0	0	0	0	0	0	0	0	0	0.12194563381736492	0	0	0.12624303348430352	0	0	0.12571841125531646	0.12432919336982853	0	0	0.12352248098314958	0	0.046236334983445496	0	0.0409803172866147	0	0.1726445701627828	0.0929461163494007	0.14642878164598078
SRR11494585	2020-03	Australia	Australia	SRR11494585	0	0	0	0	0	0	0	0	0	0	0	0.12184504215117471	0	0	0.12591991284402498	0	0	0.1256370029624236	0.1240677027958346	0	0	0.12311640934883715	0	0.046068355299756676	0	0.040471838363957055	0	0.17109724601398443	0.09189342444665219	0.14540706619934457
SRR11507371	2020-03	USA-WI	USA	SRR11507371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12717074027978645	0	0.0869419934859348	0.12641020047090176	0.12522091579421057	0	0	0.12433053490395503	0	0.04558612186055636	0	0	0.02757833407314003	0.16914897817941893	0.09324442913392243	0.15367327035891445
SRR11494627	2020-03	Australia	Australia	SRR11494627	0	0	0	0	0	0	0	0	0	0	0	0.12187543551334251	0	0	0.12559258631127945	0	0	0.12558399279600754	0.1237862392511874	0	0	0.12297672961756588	0	0.0459115079612829	0	0.04152936080740499	0	0.17151762951358415	0.09230742564733604	0.14386067824483376
SRR11544816	2020-03	USA-WI	USA	SRR11544816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12771560313239644	0	0.08317963710871548	0.12614996323835906	0.12475757721767923	0	0	0.12376330545027525	0	0.04548649799232568	0	0	0.026464712956967618	0.1752308812240463	0.09323511329581634	0.16191987716084008
SRR11454609	2020-01	China-Hubei	China	SRR11454609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12728855153192198	0	0	0.1253949935566734	0.12431786119283106	0.07074260454804886	0	0.12301669020018677	0	0.04527814985841598	0	0.03933136598963104	0	0.17432115468881787	0.09466321856845127	0.15581372622903386
SRR11494588	2020-03	Australia	Australia	SRR11494588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12587003148368547	0	0	0.125686128840492	0.12405791784680689	0	0	0.12314085489641327	0	0.04597813441259538	0	0.04140501615678156	0.029840501716045645	0.1711885910645112	0.09197452110984947	0.1441867510848021
SRR11494543	2020-03	Australia	Australia	SRR11494543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12587961618630314	0	0	0.12570000638922543	0.12408046235424884	0	0	0.12315599106360307	0	0.0459785216853343	0	0.041392827251740594	0.029806002239954686	0.17105647325114362	0.09255706011064094	0.14429814982060496
SRR11412333	2020-03	Canada	Canada	SRR11412333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1263941053158923	0	0	0.12601252966640586	0.12474103442612593	0.07093006198313097	0	0.12393448121975659	0	0.04652715703330114	0	0.04145837851190691	0	0.1684183073202918	0.09333497317994277	0.14991045354743715
SRR11476465	2020-01	USA-WA	USA	SRR11476465	0	0	0	0	0	0	0	0	0	0	0	0.12193037203716589	0	0	0.12558187479368416	0	0	0.12558516369585215	0.1238133061290444	0	0	0.12293075219935135	0	0.04584728181212021	0	0	0	0.1695326520875345	0.0926236566150469	0.14243441479103588
SRR11397729	2020-01	Australia	Australia	SRR11397729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12612019929398174	0	0	0.12576019629979807	0.12431382700842555	0	0	0.1234773174858138	0	0.04610316150691079	0	0.040732745638031656	0.029140812379460444	0.17143195690743188	0.09248330562675243	0.1446937733007682
SRR11494534	2020-03	Australia	Australia	SRR11494534	0	0	0	0	0	0	0	0	0	0	0	0.12188802598159898	0	0	0.12557228426160721	0	0	0.12558496066284347	0.12374228172306699	0	0	0.12287110751538406	0	0.04583963891938942	0	0.041637541610695994	0	0.17043392830496087	0.09268805768820272	0.1429205339855869
SRR11140746	2020-02	USA-WI	USA	SRR11140746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12562493051159948	0	0	0.12561692683616782	0.12378564903647458	0	0	0.12301623823451129	0.07548972829532516	0	0	0.04153083785230457	0.029817140417551995	0.17135603795675003	0.09230693935667024	0.14377828717099264
SRR11494706	2020-03	Australia	Australia	SRR11494706	0	0	0	0	0	0	0	0	0	0	0	0.12284589461336456	0	0	0.12791676897052917	0	0	0.1252437389108318	0.12476977476810597	0	0	0.1242212685841294	0	0.0455726938983756	0	0.039214906199995195	0	0.17014460884838942	0.09741876663729462	0.1670841679271552
SRR11494696	2020-03	Australia	Australia	SRR11494696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12600692254868456	0	0	0.12578321110705887	0.12421575249641792	0	0	0.12347531415163872	0	0.046100560003913105	0	0.040619220417606294	0.029713844566569888	0.1725429444528982	0.09233202882824534	0.14401528664586744
SRR11494650	2020-03	Australia	Australia	SRR11494650	0	0	0	0	0	0	0	0	0	0	0	0.12192333726125261	0	0	0.12604507940935128	0	0	0.12556482318680492	0.12406405383119147	0	0	0.12328957315097852	0	0.04606775784625297	0	0.040841646101729884	0	0.17352497071587272	0.09258636021167964	0.1455220437715184
SRR11494462	2020-03	Australia	Australia	SRR11494462	0	0	0	0	0	0	0	0	0	0	0.12371666136974288	0	0	0	0.12651939187901612	0	0	0.12607359437423077	0.12483022022098596	0	0	0.1240059162681942	0	0.04648587187281442	0	0.041495790775380466	0	0.1685653529362196	0.09342148355230155	0.1502583772107027
SRR11494539	2020-02	Australia	Australia	SRR11494539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1255415578945183	0	0	0.12547878853078956	0.12389847050877163	0	0	0.12296678201176589	0	0.045930023643667765	0	0.0413346079430884	0	0.17060342025511974	0.0927973559515498	0.14362999940531487
